Entity Type,Word,Count
Drug,sulftrocardiac,1
Drug,vancomyicin,1
Drug,diltiazemest,1
Drug,bilirutructmvastat,1
Drug,simvastatiral,1
Drug,metoprololgne,1
Drug,zosynrim,1
Drug,ranolazinenea,1
Drug,hydromorphoneeppra,1
Drug,chlorideymphoid,1
Drug,ketonichiichi,1
Drug,seix,1
Drug,bilirubfluenza,1
Drug,demero,1
Drug,lactventricular,1
Drug,folateacity,1
Drug,nifedipinev,1
Drug,tavi,1
Drug,ppm,1
Drug,codegen,1
Drug,aspimega,1
Drug,fratnolar,1
Drug,ativanin,1
Drug,rgatroban,1
Drug,durage,1
Drug,brimoniderta,1
Drug,formeterolix,1
Drug,allopurinollchecine,1
Drug,glucosetrac,1
Drug,exicel,1
Drug,imdr,1
Drug,enterobact,1
Drug,vorticonazole,1
Drug,cortisoneth,1
Drug,methlene,1
Drug,ripe,1
Drug,pda,1
Drug,nitroglycerineix,1
Drug,protonixax,1
Drug,ironpo,1
Drug,vsin,1
Drug,mirtazapime,1
Drug,tnferade,1
Drug,albuterolign,1
Drug,bilirubiomedia,1
Drug,carizem,1
Drug,year,1
Drug,bena,1
Drug,enadine,1
Drug,imipenemtonix,1
Drug,fentanylulminant,1
Drug,cozaarz,1
Drug,gliburide,1
Drug,amlodipinevelame,1
Drug,cyanoacrylate,1
Drug,lasisinop,1
Drug,daptomycinminant,1
Drug,nitropase,1
Drug,indapami,1
Drug,metforminame,1
Drug,coritsol,1
Drug,cisplatinin,1
Drug,methadonepxa,1
Drug,nitroglycerinpertens,1
Drug,lasixitor,1
Drug,sphph,1
Drug,aspirinration,1
Drug,mofetilheuma,1
Drug,ciprofloxin,1
Drug,lymph,1
Drug,mono,1
Drug,fluconazolel,1
Drug,homatropineydro,1
Drug,cefepimesten,1
Drug,cyclobenz,1
Drug,aprine,1
Drug,valsalvacardiac,1
Drug,heparinz,1
Drug,amiodaronexa,1
Drug,allopurinolctz,1
Drug,tidac,1
Drug,vancomycinytic,1
Drug,mghetic,1
Drug,folatedas,1
Drug,propox,1
Drug,slation,1
Drug,once,1
Drug,sulfacite,1
Drug,xenopi,1
Drug,levaquininfection,1
Drug,xeno,1
Drug,loperaminde,1
Drug,ceposta,1
Drug,igly,1
Drug,linezolidccyal,1
Drug,calcitonings,1
Drug,insulinalift,1
Drug,leno,1
Drug,irbesartanvapro,1
Drug,phenylephrinepinephrine,1
Drug,afe,1
Drug,start,1
Drug,fentanylaz,1
Drug,levaquinccupril,1
Drug,spironolactonevapro,1
Drug,fluortine,1
Drug,coumadinquin,1
Drug,therefore,1
Drug,alcoholiccystect,1
Drug,auma,1
Drug,magnesiumotemporal,1
Drug,lidodermkot,1
Drug,tylenolrenox,1
Drug,prednisoneeal,1
Drug,cax,1
Drug,aation,1
Drug,losartanfe,1
Drug,levofloxacinal,1
Drug,levodopacare,1
Drug,santylform,1
Drug,lysporin,1
Drug,ducolaxol,1
Drug,primidonenna,1
Drug,cefpodoximeip,1
Drug,cholrhexidine,1
Drug,linsiopril,1
Drug,albuterollonpin,1
Drug,loperamid,1
Drug,clindaymycinx,1
Drug,escher,1
Drug,tobramycinti,1
Drug,hcia,1
Drug,anort,1
Drug,gabapentlaise,1
Drug,kon,1
Drug,neupoge,1
Drug,vcyte,1
Drug,heio,1
Drug,cytoxanumauma,1
Drug,dopaminedycard,1
Drug,rvstatin,1
Drug,bidomeprazole,1
Drug,reela,1
Drug,remifentani,1
Drug,glimiprem,1
Drug,gvia,1
Drug,vorinp,1
Drug,ceftazidimerinary,1
Drug,asbestostracranial,1
Drug,levofloxacinne,1
Drug,bilirubiopulmonary,1
Drug,oille,1
Drug,atnkotorazine,1
Drug,klonipinril,1
Drug,xona,1
Drug,prilosecnexretol,1
Drug,zepos,1
Drug,ctritium,1
Drug,peride,1
Drug,vancomyraft,1
Drug,ztreonamztreonam,1
Drug,thazine,1
Drug,vitamincusate,1
Drug,levofloxacinyspnea,1
Drug,nifedipinenal,1
Drug,lovenoxpi,1
Drug,moxi,1
Drug,tylenoltruction,1
Drug,laicholecystic,1
Drug,terazosingne,1
Drug,tenofoviract,1
Drug,pendamidine,1
Drug,flagyln,1
Drug,cefepimelebsiel,1
Drug,thiamineviin,1
Drug,glipizideorphine,1
Drug,magnesiumione,1
Drug,algae,1
Drug,haldolum,1
Drug,octreotidets,1
Drug,effeor,1
Drug,trazodonet,1
Drug,lisprooperative,1
Drug,aldectone,1
Drug,tylenlo,1
Drug,fluoxetinevitamin,1
Drug,priloseam,1
Drug,vancomycinvies,1
Drug,pegintferon,1
Drug,cviin,1
Drug,phenylephrineb,1
Drug,mem,1
Drug,cipent,1
Drug,alendronatelic,1
Drug,trazodonevia,1
Drug,naproxenout,1
Drug,levaquinne,1
Drug,riamcinolone,1
Drug,hallino,1
Drug,kax,1
Drug,captoprilz,1
Drug,aspiringan,1
Drug,acidcotrol,1
Drug,thotrexate,1
Drug,clarithryomycin,1
Drug,azathioprinezasan,1
Drug,heril,1
Drug,spironolactonevia,1
Drug,coinnamon,1
Drug,vancomycinpace,1
Drug,pantoprazolehypertens,1
Drug,dobutaminephed,1
Drug,creael,1
Drug,calciummin,1
Drug,ciprofloxaxcin,1
Drug,bilirubinlostridium,1
Drug,pennicilli,1
Drug,benzonatatecodly,1
Drug,toxifylline,1
Drug,losartancrilube,1
Drug,allopurinolastrozo,1
Drug,vancomyrado,1
Drug,lidocaineula,1
Drug,zocorgement,1
Drug,ethanolce,1
Drug,vico,1
Drug,albuterolvi,1
Drug,metronidazolez,1
Drug,aximin,1
Drug,hydrochlorthiazidetre,1
Drug,zofranhenergan,1
Drug,fluocinonidecoce,1
Drug,pseudos,1
Drug,amitripytiline,1
Drug,carvelidol,1
Drug,ropirinol,1
Drug,neosynephrineca,1
Drug,cyanocobalaminlavix,1
Drug,eflornithine,1
Drug,vaniqa,1
Drug,dopamineypotens,1
Drug,zosynzith,1
Drug,furosemidexepil,1
Drug,uxanheumahemat,1
Drug,chematuria,1
Drug,mecan,1
Drug,metocarbamol,1
Drug,alda,1
Drug,glem,1
Drug,carbamazi,1
Drug,fentanyltin,1
Drug,sevelamergen,1
Drug,saalate,1
Drug,insulinpar,1
Drug,clindamycincherichi,1
Drug,calciumdh,1
Drug,gllyburide,1
Drug,propofolfilt,1
Drug,taxoterene,1
Drug,topotetacan,1
Drug,compazinece,1
Drug,lorazepamsepticce,1
Drug,captoprilix,1
Drug,astatintured,1
Drug,letraox,1
Drug,naficillinip,1
Drug,coumadinupril,1
Drug,thalium,1
Drug,solate,1
Drug,swellingopharyngeal,1
Drug,rid,1
Drug,itonin,1
Drug,fluoxeptine,1
Drug,naproxenyclic,1
Drug,narcanx,1
Drug,sevelamecap,1
Drug,lasixphine,1
Drug,tobramycinacitiesring,1
Drug,pertus,1
Drug,rezvir,1
Drug,allopurinolcom,1
Drug,clindamycinional,1
Drug,lisinoprildin,1
Drug,ranidine,1
Drug,ich,1
Drug,erlichia,1
Drug,ipratropriumytic,1
Drug,atqoune,1
Drug,calciumgo,1
Drug,ppitt,1
Drug,gabapentindia,1
Drug,ethylmalonic,1
Drug,asgillact,1
Drug,galovir,1
Drug,allopurinolvi,1
Drug,heparinzelastine,1
Drug,viaiv,1
Drug,glargineoid,1
Drug,simvastatintec,1
Drug,cefepimethost,1
Drug,adderol,1
Drug,fluconazocompen,1
Drug,thiazolidinedione,1
Drug,mononitratevitamin,1
Drug,esichilebsiellaichi,1
Drug,tissue,1
Drug,metoprololvap,1
Drug,lopidix,1
Drug,rime,1
Drug,cefepimeing,1
Drug,vancomycinice,1
Drug,gabapentinalcoholic,1
Drug,losartanule,1
Drug,colaceixco,1
Drug,percocetactrim,1
Drug,neprhine,1
Drug,poba,1
Drug,niures,1
Drug,coumadinzac,1
Drug,pantoprazolevelame,1
Drug,legionellapace,1
Drug,lactateinfluenza,1
Drug,labetololofran,1
Drug,metoprololza,1
Drug,ulvi,1
Drug,acetaminophenran,1
Drug,propofolpatic,1
Drug,zosyngment,1
Drug,norvascox,1
Drug,meropenemiva,1
Drug,vancomycincadron,1
Drug,bilirubichia,1
Drug,tazobactamichia,1
Drug,propofolldo,1
Drug,methazone,1
Drug,epinenphrine,1
Drug,leukeranix,1
Drug,levaquincid,1
Drug,sydrochlorothiazide,1
Drug,flagylytic,1
Drug,calciumdical,1
Drug,integrillfusion,1
Drug,deltrol,1
Drug,biemia,1
Drug,loperatmide,1
Drug,enoxaparinperitoneal,1
Drug,evistacap,1
Drug,zincit,1
Drug,metformini,1
Drug,sinemetix,1
Drug,cyclobenzaprinev,1
Drug,albuterolep,1
Drug,cinacale,1
Drug,cacarbon,1
Drug,minocyclineness,1
Drug,sinlus,1
Drug,quinph,1
Drug,sulfva,1
Drug,bibsinia,1
Drug,albuterolaxil,1
Drug,sour,1
Drug,oxygenacific,1
Drug,bilirubular,1
Drug,megestrolix,1
Drug,nueurontin,1
Drug,argatr,1
Drug,oban,1
Drug,calciumhostruct,1
Drug,echnetate,1
Drug,tylenolcal,1
Drug,lasixt,1
Drug,vancohe,1
Drug,nitorglycer,1
Drug,tacrolium,1
Drug,fluconazoleebrile,1
Drug,rough,1
Drug,prezi,1
Drug,adding,1
Drug,metronidazolecclusion,1
Drug,sulfaterol,1
Drug,zantacex,1
Drug,levaquinph,1
Drug,ammoniatrac,1
Drug,atracurium,1
Drug,meropenelogic,1
Drug,ciprofloxacinact,1
Drug,pentamidineact,1
Drug,vangancic,1
Drug,ubsielbsiel,1
Drug,loorzac,1
Drug,coumadinrial,1
Drug,cefazolinvo,1
Drug,levaquinoraxella,1
Drug,herilose,1
Drug,calciumhosle,1
Drug,morphineheuma,1
Drug,elidel,1
Drug,miconazoleex,1
Drug,galactnanlu,1
Drug,citrucelc,1
Drug,clotrimazolet,1
Drug,vancomycinebrile,1
Drug,amikacinip,1
Drug,amikacinztreonamip,1
Drug,cefepimeztreonamzo,1
Drug,amikacinzo,1
Drug,vanle,1
Drug,hapt,1
Drug,prochlorperazone,1
Drug,glipizideavi,1
Drug,hepra,1
Drug,niip,1
Drug,evobunolol,1
Drug,sphrse,1
Drug,bison,1
Drug,fentanyliva,1
Drug,lasixuri,1
Drug,protonixhoslo,1
Drug,neoril,1
Drug,clindamycinhin,1
Drug,statinheuma,1
Drug,ceftazidimehorn,1
Drug,doxycyclineichius,1
Drug,fluticasoneea,1
Drug,coumadinuadrant,1
Drug,coumadinioem,1
Drug,madolol,1
Drug,fondaperinox,1
Drug,ffi,1
Drug,loratadinel,1
Drug,henyleph,1
Drug,mexelit,1
Drug,pralatrexatens,1
Drug,dexamethasopne,1
Drug,omerpazole,1
Drug,lotrelrated,1
Drug,tobaccod,1
Drug,atenololzac,1
Drug,niacinperitol,1
Drug,bisphospo,1
Drug,nifedipinerin,1
Drug,ipiodol,1
Drug,sidofovir,1
Drug,potassiumtrahepatic,1
Drug,calciumification,1
Drug,glimeri,1
Drug,pravacholvapro,1
Drug,pentobarbvh,1
Drug,lasixlat,1
Drug,syroid,1
Drug,thiaminegen,1
Drug,warfarinway,1
Drug,ocycodon,1
Drug,amikaicinput,1
Drug,azreonam,1
Drug,mgtracrani,1
Drug,diltiazemzeti,1
Drug,mirtazapinevi,1
Drug,nitrof,1
Drug,rtin,1
Drug,iaz,1
Drug,zemlar,1
Drug,coumadinasarca,1
Drug,lasasa,1
Drug,gadolinab,1
Drug,rifaxime,1
Drug,hydrocortisonegestive,1
Drug,neurotinrred,1
Drug,amphetamineiate,1
Drug,vitamincid,1
Drug,cozar,1
Drug,irondge,1
Drug,alin,1
Drug,odopa,1
Drug,aztreonamlaia,1
Drug,clonazepamdon,1
Drug,holorothizide,1
Drug,ciprox,1
Drug,calciumbre,1
Drug,dulcolaxor,1
Drug,xelodaemia,1
Drug,xidal,1
Drug,coumadintraper,1
Drug,auph,1
Drug,dipotassium,1
Drug,bromidein,1
Drug,miabalicin,1
Drug,cephapine,1
Drug,rophosphate,1
Drug,labetalolh,1
Drug,etrapenem,1
Drug,tiotropiumix,1
Drug,verpami,1
Drug,heparinmax,1
Drug,heurontinvachol,1
Drug,protonixn,1
Drug,clonazepamsoriented,1
Drug,ndamustine,1
Drug,pravasatin,1
Drug,clopidegrel,1
Drug,atenolollopidogrel,1
Drug,rifampinph,1
Drug,nizoralc,1
Drug,paxilon,1
Drug,hydrozyurea,1
Drug,aspirinilpt,1
Drug,metprololviin,1
Drug,coumadineppra,1
Drug,prednisonde,1
Drug,oxygencompensation,1
Drug,tazidi,1
Drug,morphineli,1
Drug,naficilla,1
Drug,strongoides,1
Drug,loperimideid,1
Drug,ritonavircom,1
Drug,ativaergic,1
Drug,albuterollated,1
Drug,happens,1
Drug,ursodiolactban,1
Drug,ftriaxones,1
Drug,lovenoxno,1
Drug,lasixvoquinalose,1
Drug,albuterollmicort,1
Drug,phenytoidural,1
Drug,lamivudinetin,1
Drug,oxygendynamic,1
Drug,dexamethasoneravatan,1
Drug,rixafimin,1
Drug,cellact,1
Drug,albuterolactrim,1
Drug,azytromycin,1
Drug,cadcas,1
Drug,clonidinevasc,1
Drug,hydormorphone,1
Drug,ironcisional,1
Drug,meropeneage,1
Drug,maone,1
Drug,rberry,1
Drug,nitroglycrin,1
Drug,ppatin,1
Drug,cyclosporinel,1
Drug,potassiumtraabinalel,1
Drug,oulin,1
Drug,rrazodone,1
Drug,urosdio,1
Drug,propranololvelame,1
Drug,tazanidinedation,1
Drug,fluticasonelm,1
Drug,nafacill,1
Drug,sevelameincalce,1
Drug,xopenix,1
Drug,solumedrolex,1
Drug,oxycodonecocet,1
Drug,morphinerin,1
Drug,nicardipenehypertens,1
Drug,hydralazinetrate,1
Drug,bilirubintruct,1
Drug,lopresor,1
Drug,neosynephrinegan,1
Drug,diovaix,1
Drug,lidocainetin,1
Drug,nostril,1
Drug,hidascan,1
Drug,aithromycin,1
Drug,dexamethasoneile,1
Drug,buprop,1
Drug,decadrom,1
Drug,amlodipinetin,1
Drug,citaopram,1
Drug,hydrocodoneft,1
Drug,aspirinip,1
Drug,mupiricinic,1
Drug,gemcatabine,1
Drug,octreottt,1
Drug,lovexran,1
Drug,torise,1
Drug,daptomycinip,1
Drug,cefepimepes,1
Drug,furosemideactrim,1
Drug,levofloxacining,1
Drug,losartanz,1
Drug,metoprololpertenspertens,1
Drug,ortriptyline,1
Drug,vanillylmandelic,1
Drug,aspirindron,1
Drug,phenytoindu,1
Drug,lasixukocy,1
Drug,proixcolal,1
Drug,tracin,1
Drug,calciumhoscine,1
Drug,escitalopramitor,1
Drug,mirtazapinept,1
Drug,metoprololcoa,1
Drug,dextroselicum,1
Drug,anuvia,1
Drug,aetaminop,1
Drug,asbestostive,1
Drug,dilantinac,1
Drug,sodafin,1
Drug,hza,1
Drug,acidor,1
Drug,heinove,1
Drug,prednisonerative,1
Drug,netinuma,1
Drug,morphinespiration,1
Drug,lcoholbling,1
Drug,felodi,1
Drug,ironlavix,1
Drug,voriconazoleobron,1
Drug,digoxinitor,1
Drug,carboxymethylcell,1
Drug,hyrdalazine,1
Drug,digixon,1
Drug,folatehenobar,1
Drug,biliruli,1
Drug,gibdural,1
Drug,aspirindart,1
Drug,crealipase,1
Drug,tacrolimusactrimix,1
Drug,diltiazemt,1
Drug,protonixntin,1
Drug,cymbaltasir,1
Drug,fludrocor,1
Drug,trac,1
Drug,nitrospray,1
Drug,pantropazo,1
Drug,latate,1
Drug,controller,1
Drug,hl,1
Drug,glucosegenic,1
Drug,dap,1
Drug,ugi,1
Drug,carbamazampinegretol,1
Drug,trazadoneomaxix,1
Drug,aspirinocor,1
Drug,diltize,1
Drug,glargince,1
Drug,levaquinzac,1
Drug,niacinontine,1
Drug,leucovorining,1
Drug,claritirot,1
Drug,gabapentinulin,1
Drug,calciumori,1
Drug,empty,1
Drug,ltezem,1
Drug,cillephalospor,1
Drug,mgldo,1
Drug,folateulo,1
Drug,bupavicaine,1
Drug,uelrin,1
Drug,dofetalidegestive,1
Drug,calciumhosc,1
Drug,loratadin,1
Drug,cepostenotrophomonas,1
Drug,famotidineel,1
Drug,milrini,1
Drug,lactiopuonary,1
Drug,verapamiltanir,1
Drug,yanide,1
Drug,aspirinumex,1
Drug,gancyclovirebrile,1
Drug,cyclosporinlbla,1
Drug,cyclopsorin,1
Drug,furosemidep,1
Drug,pyrithione,1
Drug,fludrcort,1
Drug,cholecaciferol,1
Drug,glee,1
Drug,ciprofloxacinp,1
Drug,gleevacleeva,1
Drug,urosiol,1
Drug,creatinereatin,1
Drug,varied,1
Drug,tamsulosinne,1
Drug,oxideel,1
Drug,ertapene,1
Drug,ciprogloxacin,1
Drug,artarate,1
Drug,furur,1
Drug,alcoholian,1
Drug,carboplatiness,1
Drug,daptomycinropene,1
Drug,benadrylvitamin,1
Drug,hair,1
Drug,fentanylixix,1
Drug,asid,1
Drug,erhopoetin,1
Drug,erogcalciferol,1
Drug,klonoprin,1
Drug,carbonateame,1
Drug,nitroglycerinme,1
Drug,requested,1
Drug,vancomyciniopulmonary,1
Drug,hydreaebrile,1
Drug,clotrimazoel,1
Drug,proporanolol,1
Drug,tylne,1
Drug,trimeton,1
Drug,vancomycinldol,1
Drug,lesl,1
Drug,morphineixir,1
Drug,disulfuram,1
Drug,polymorphine,1
Drug,chloridecompensated,1
Drug,ituxima,1
Drug,atovaquoheuma,1
Drug,oxycodonealium,1
Drug,lovenoxbes,1
Drug,glyburidevandia,1
Drug,nateglinidelix,1
Drug,dilitrate,1
Drug,loperarime,1
Drug,desene,1
Drug,flagacification,1
Drug,latanpros,1
Drug,capzacin,1
Drug,trazodonex,1
Drug,nabuemtone,1
Drug,hocarbamol,1
Drug,tylenolput,1
Drug,tobramycinsinosione,1
Drug,sulfateom,1
Drug,prednisonecardiolipheumaable,1
Drug,freeze,1
Drug,spalime,1
Drug,oxandroloneug,1
Drug,clindamycinbleed,1
Drug,ironbo,1
Drug,zf,1
Drug,pantoprazoleuaifenisen,1
Drug,metoprololtroc,1
Drug,neurontinpiration,1
Drug,vancomycinrom,1
Drug,creatinoly,1
Drug,calciumhosiel,1
Drug,brimonidinegan,1
Drug,zetiaor,1
Drug,amyloid,1
Drug,rosouvastatin,1
Drug,dexamethasonep,1
Drug,mycostatinx,1
Drug,chloriderado,1
Drug,sildenafilytic,1
Drug,atheimer,1
Drug,noxylate,1
Drug,fluoxetineix,1
Drug,heinroid,1
Drug,bromideheeze,1
Drug,polyethylen,1
Drug,latanoprostitor,1
Drug,coumadinvt,1
Drug,augmentinyncope,1
Drug,levimere,1
Drug,ropiniroleor,1
Drug,tylenolp,1
Drug,calciumenchymal,1
Drug,cefepimey,1
Drug,chjolecalciferol,1
Drug,imiumb,1
Drug,ironpile,1
Drug,day,1
Drug,codintremity,1
Drug,heca,1
Drug,labetalolhypert,1
Drug,phenylephrineric,1
Drug,coumadincoagu,1
Drug,fenestrate,1
Drug,midodrinepertens,1
Drug,endur,1
Drug,coumadinut,1
Drug,hocystein,1
Drug,metoprololrel,1
Drug,aspirinage,1
Drug,lapert,1
Drug,aspirindia,1
Drug,metanepher,1
Drug,daptomyoc,1
Drug,pvastain,1
Drug,leuprolidetra,1
Drug,phosche,1
Drug,methamphetam,1
Drug,simvistatinc,1
Drug,tylenolative,1
Drug,aldactonedin,1
Drug,benzodiazepenesbituate,1
Drug,fmaxix,1
Drug,folateca,1
Drug,cfa,1
Drug,levoquinro,1
Drug,penobarbital,1
Drug,acetaminopthen,1
Drug,bicody,1
Drug,metoprololle,1
Drug,proxis,1
Drug,haold,1
Drug,losartanviin,1
Drug,nitriteetone,1
Drug,calciumna,1
Drug,insulinpratropium,1
Drug,olanzapinelau,1
Drug,cyclosporinenal,1
Drug,acetylcy,1
Drug,stein,1
Drug,promethazinekot,1
Drug,tral,1
Drug,usside,1
Drug,ironmir,1
Drug,tramadolia,1
Drug,suiacide,1
Drug,formoterolymort,1
Drug,cycloben,1
Drug,rituxa,1
Drug,amoxicillinisinopril,1
Drug,labatelo,1
Drug,lovelation,1
Drug,stem,1
Drug,gid,1
Drug,olanzapineil,1
Drug,difflefu,1
Drug,metronidazoleing,1
Drug,phosphatehos,1
Drug,digoxinrinary,1
Drug,eptide,1
Drug,infabs,1
Drug,duloxetinelau,1
Drug,dextromethorphanuaifenesin,1
Drug,acidcobalami,1
Drug,quiniprilz,1
Drug,fentanyldo,1
Drug,lasixlumedrol,1
Drug,amldopine,1
Drug,maxipime,1
Drug,sulebsiella,1
Drug,remeronhypertens,1
Drug,calciumate,1
Drug,myp,1
Drug,levox,1
Drug,fondop,1
Drug,aspirinosec,1
Drug,bilroth,1
Drug,tosis,1
Drug,fentanylce,1
Drug,betagen,1
Drug,miral,1
Drug,colchicinedomethac,1
Drug,acetateinacalce,1
Drug,warfarid,1
Drug,saxaglipit,1
Drug,tramadolcitalopram,1
Drug,lactuloserulax,1
Drug,stavudineerit,1
Drug,cytoxandron,1
Drug,kepprarim,1
Drug,omeprazoel,1
Drug,ativancarbic,1
Drug,famotidinecer,1
Drug,fioriceax,1
Drug,baclofenfle,1
Drug,painlargin,1
Drug,tzd,1
Drug,thiaminealium,1
Drug,ondanesetron,1
Drug,esopmeprazole,1
Drug,zalatan,1
Drug,doxepinbital,1
Drug,sun,1
Drug,flutisacon,1
Drug,bleomy,1
Drug,allopurinolpitant,1
Drug,dopapm,1
Drug,atenololxa,1
Drug,maribavir,1
Drug,haldolmnolence,1
Drug,clindamyhypertens,1
Drug,ndamy,1
Drug,oidvascular,1
Drug,labasilar,1
Drug,chaffeensisap,1
Drug,galing,1
Drug,tri,1
Drug,dapsoneromax,1
Drug,nadolone,1
Drug,rifaximlopancreatic,1
Drug,rifaximomer,1
Drug,flagyling,1
Drug,coumadinpi,1
Drug,sivistati,1
Drug,clindamycinibrium,1
Drug,azactam,1
Drug,sym,1
Drug,clondineuroleptic,1
Drug,hit,1
Drug,gentimy,1
Drug,merepenim,1
Drug,dousate,1
Drug,acyclover,1
Drug,ltamispro,1
Drug,isaradipine,1
Drug,ciprofloxacination,1
Drug,prednisoned,1
Drug,chaffevo,1
Drug,cypor,1
Drug,pristiq,1
Drug,valiummictal,1
Drug,zyprexavuls,1
Drug,risperidoneno,1
Drug,calciumpatic,1
Drug,dexamethasoneacification,1
Drug,surgiceling,1
Drug,vancomycinropene,1
Drug,ascorb,1
Drug,pyle,1
Drug,iprastopium,1
Drug,sulous,1
Drug,hydralazinemonary,1
Drug,labetalo,1
Drug,miodaroneih,1
Drug,prednisonequinofranix,1
Drug,timololi,1
Drug,calciumhosst,1
Drug,prednisonechf,1
Drug,vancomycinco,1
Drug,nitrateor,1
Drug,calciumhosrlov,1
Drug,pantoprazoleipro,1
Drug,esenex,1
Drug,calazime,1
Drug,lactatebu,1
Drug,coumadintrocardiac,1
Drug,lovastatinprin,1
Drug,omeprazoleolate,1
Drug,mry,1
Drug,metforminlucoge,1
Drug,midodrinef,1
Drug,amiodaronechemia,1
Drug,lisinoprilviin,1
Drug,macrodantial,1
Drug,glucoselosdium,1
Drug,levaquinshe,1
Drug,amiodaronerryth,1
Drug,travanoprost,1
Drug,mgrigly,1
Drug,lactulosocava,1
Drug,zgel,1
Drug,aldactoncites,1
Drug,fluoprofen,1
Drug,vancomycinlind,1
Drug,ceftriaxoneheumaheuma,1
Drug,simvastatisinpril,1
Drug,estft,1
Drug,nitrolgycerin,1
Drug,tazobactamcinetobacter,1
Drug,lbact,1
Drug,lisinopriltrointestinal,1
Drug,oxalyplatin,1
Drug,benedrylofran,1
Drug,ftle,1
Drug,ipercillin,1
Drug,fexofenadinepiration,1
Drug,meropeneact,1
Drug,ppropranolol,1
Drug,rocephen,1
Drug,lisinoprim,1
Drug,mirrazapine,1
Drug,prilosequel,1
Drug,enalaprilix,1
Drug,nifedipineia,1
Drug,heparintonix,1
Drug,propofolne,1
Drug,fri,1
Drug,tiotriopium,1
Drug,daptomycinoc,1
Drug,methylprednisolonerds,1
Drug,levothyroxineb,1
Drug,acyclovirb,1
Drug,acidb,1
Drug,oxideb,1
Drug,parafon,1
Drug,clindamycinpazine,1
Drug,foley,1
Drug,hvi,1
Drug,strain,1
Drug,flagylcy,1
Drug,fondaparn,1
Drug,carvedilolixix,1
Drug,naproxenix,1
Drug,potassiummagnesium,1
Drug,salmeteroltropi,1
Drug,rifaximseizure,1
Drug,vancomycinac,1
Drug,levothyroxineex,1
Drug,zepia,1
Drug,acidurontin,1
Drug,sulfaus,1
Drug,alcoholbese,1
Drug,acyclovirconvulsive,1
Drug,carboplatemetrexed,1
Drug,sors,1
Drug,calciumiolmonary,1
Drug,mortriptiline,1
Drug,entercus,1
Drug,emy,1
Drug,hele,1
Drug,rifaximpatitis,1
Drug,cinaca,1
Drug,glipiziderich,1
Drug,lipiodo,1
Drug,derd,1
Drug,rogesterone,1
Drug,wellbutrintec,1
Drug,propofolci,1
Drug,dolansetron,1
Drug,lotrela,1
Drug,findings,1
Drug,pile,1
Drug,diazepamuafenesin,1
Drug,spironolactonep,1
Drug,moxifloxacilliny,1
Drug,ampicillloating,1
Drug,bilirubinci,1
Drug,anginos,1
Drug,stregin,1
Drug,vancomycinpne,1
Drug,eptomycin,1
Drug,ranitidinecid,1
Drug,amoxacillinmnolence,1
Drug,metoprololtrodu,1
Drug,integ,1
Drug,albuteroltin,1
Drug,respiridone,1
Drug,clozarilam,1
Drug,tealem,1
Drug,sulbac,1
Drug,ampicillinl,1
Drug,hevo,1
Drug,clospor,1
Drug,rexate,1
Drug,anra,1
Drug,calcitriolpo,1
Drug,warafrin,1
Drug,coumadinvi,1
Drug,nicardipineop,1
Drug,melphelan,1
Drug,amitriptylinefocal,1
Drug,zntraabdominal,1
Drug,propofolrado,1
Drug,birus,1
Drug,zolofttec,1
Drug,ofloxa,1
Drug,colchicinel,1
Drug,meclizinequi,1
Drug,claritinsol,1
Drug,hyoscyomine,1
Drug,allopurinolixactrim,1
Drug,mucomystcar,1
Drug,cetirizineyrtec,1
Drug,phospatidyl,1
Drug,alcohold,1
Drug,vorinostatid,1
Drug,codieix,1
Drug,aldactonix,1
Drug,hydralaziix,1
Drug,mthdonetraventricular,1
Drug,iss,1
Drug,cefepimrado,1
Drug,ironization,1
Drug,cosis,1
Drug,acetazola,1
Drug,gluconatevi,1
Drug,allopurinolgen,1
Drug,prednisondin,1
Drug,quinaprilbar,1
Drug,lasnea,1
Drug,lisinoprilin,1
Drug,meropenemrim,1
Drug,eyectz,1
Drug,mglar,1
Drug,nafcillinzziness,1
Drug,gife,1
Drug,amantadinec,1
Drug,robitussinvi,1
Drug,biciptol,1
Drug,flexeriltroperitoneal,1
Drug,bapenems,1
Drug,tetracyc,1
Drug,guaifensis,1
Drug,wellbyutrin,1
Drug,zyelenolquel,1
Drug,streococ,1
Drug,morphinemor,1
Drug,labatalo,1
Drug,const,1
Drug,valiumbalt,1
Drug,aidex,1
Drug,trazodoneify,1
Drug,folgard,1
Drug,anercept,1
Drug,megestrollon,1
Drug,escitaloprammet,1
Drug,enoxaparinurolog,1
Drug,ceposacaepos,1
Drug,swallowing,1
Drug,mirtazapinexap,1
Drug,ubiluk,1
Drug,magnesiumacity,1
Drug,bethenacol,1
Drug,lactatehepatic,1
Drug,ftriaxoneodynam,1
Drug,adderallzac,1
Drug,glyburideglyce,1
Drug,natre,1
Drug,metallic,1
Drug,erium,1
Drug,lafflated,1
Drug,ativanquel,1
Drug,leflunomiderava,1
Drug,ativantt,1
Drug,ropiniro,1
Drug,thalidomid,1
Drug,decadr,1
Drug,pulses,1
Drug,vancomycompensated,1
Drug,allase,1
Drug,lalat,1
Drug,gluge,1
Drug,midodrinepneuomonic,1
Drug,coumadinip,1
Drug,ambium,1
Drug,opiumcture,1
Drug,acetaminophenphe,1
Drug,fersol,1
Drug,octtri,1
